path_id,system_id,start_site_id,end_site_id,start_geometry,end_geometry,delta_z_A,abs_delta_z_A,screening_energy_delta_eV,geometry_complexity_delta,transition_class,penetration_index,gap_index,priority_score
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_219,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_219,cn7_te4,cn7_te4,7.3531,7.3531,2.36435,0.0,in_gap_or_open_channel_candidate,0.200305,0.818889,0.653376
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_221,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_221,cn7_te4,cn7_te4,6.6964,6.6964,1.568299,0.0,in_gap_or_open_channel_candidate,0.164228,0.821831,0.674321
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_223,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_223,cn7_te4,cn7_te4,6.9799,6.9799,1.063538,0.0,in_gap_or_open_channel_candidate,0.153419,0.833752,0.704194
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_224,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_224,cn7_te4,cn7_te4,6.5712,6.5712,1.566071,0.0,in_gap_or_open_channel_candidate,0.162,0.820066,0.671455
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_225,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_225,cn7_te4,cn7_te4,6.6341,6.6341,1.785797,0.0,in_gap_or_open_channel_candidate,0.169917,0.817554,0.662867
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_226,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_226,cn7_te4,cn7_te4,6.5858,6.5858,2.304779,0.0,in_gap_or_open_channel_candidate,0.185223,0.80879,0.637918
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_227,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_227,cn7_te4,cn7_te4,6.6442,6.6442,-0.705017,0.0,in_gap_or_open_channel_candidate,0.136482,0.834503,0.71268
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_229,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_229,cn7_te4,cn7_te4,6.8927,6.8927,0.248902,0.0,in_gap_or_open_channel_candidate,0.126583,0.845166,0.739493
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_230,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_230,cn7_te4,cn7_te4,5.7863,5.7863,-0.092346,0.0,in_gap_or_open_channel_candidate,0.102638,0.831703,0.720443
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_231,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_231,cn7_te4,cn7_te4,6.804,6.804,2.695496,0.0,in_gap_or_open_channel_candidate,0.201136,0.805851,0.625169
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_233,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_233,cn7_te4,cn7_te4,6.6296,6.6296,-0.707367,0.0,in_gap_or_open_channel_candidate,0.136304,0.834257,0.712226
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_234,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_234,cn7_te4,cn7_te4,7.232,7.232,3.151581,0.0,in_gap_or_open_channel_candidate,0.222698,0.804909,0.614396
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_235,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_235,cn7_te4,cn7_te4,7.5519,7.5519,4.338959,0.0,in_gap_or_open_channel_candidate,0.265138,0.791043,0.567518
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_236,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_236,cn7_te4,cn7_te4,6.2019,6.2019,3.596344,0.0,in_gap_or_open_channel_candidate,0.218768,0.783193,0.569575
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_237,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_237,cn7_te4,cn7_te4,5.5367,5.5367,2.358216,0.0,in_gap_or_open_channel_candidate,0.168797,0.792886,0.610595
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_238,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_238,cn7_te4,cn7_te4,6.5921,6.5921,-0.689544,0.0,in_gap_or_open_channel_candidate,0.135103,0.833995,0.712155
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_239,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_239,cn7_te4,cn7_te4,7.8169,7.8169,0.634125,0.0,in_gap_or_open_channel_candidate,0.154497,0.852455,0.743734
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_240,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_240,cn7_te4,cn7_te4,6.0092,6.0092,1.499268,0.0,in_gap_or_open_channel_candidate,0.150233,0.81303,0.661195
sb2te3_4x2x1::joshitha::unique_133__to__sb2te3_4x2x1::joshitha::unique_241,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1::joshitha::unique_241,cn7_te4,cn7_te4,7.356,7.356,4.262299,0.0,in_gap_or_open_channel_candidate,0.259376,0.78942,0.566389
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_135,cn7_te4,cn7_te4,1.5676,1.5676,-1.896423,0.0,in_gap_or_open_channel_candidate,0.086001,0.743037,0.537679
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_136,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_136,cn7_te4,cn7_te4,1.6847,1.6847,0.446381,0.0,in_gap_or_open_channel_candidate,0.042928,0.767266,0.606966
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_137,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_137,cn7_te4,cn7_te4,1.5643,1.5643,1.511841,0.0,in_gap_or_open_channel_candidate,0.073985,0.748969,0.555241
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_139,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_139,cn7_te4,cn7_te4,2.0102,2.0102,0.300995,0.0,in_gap_or_open_channel_candidate,0.04402,0.774203,0.621351
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_140,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_140,cn7_te4,cn7_te4,1.5102,1.5102,0.284333,0.0,in_gap_or_open_channel_candidate,0.034881,0.767278,0.610261
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_141,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_141,cn7_te4,cn7_te4,1.7229,1.7229,-0.240692,0.0,in_gap_or_open_channel_candidate,0.037191,0.771013,0.617306
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_142,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_142,cn7_te4,cn7_te4,1.8688,1.8688,1.186646,0.0,in_gap_or_open_channel_candidate,0.069123,0.758401,0.577376
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_143,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_143,cn7_te4,cn7_te4,2.5521,2.5521,-1.159637,0.0,in_gap_or_open_channel_candidate,0.080064,0.768639,0.594814
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_145,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_145,cn7_te4,cn7_te4,1.5731,1.5731,-1.905059,0.0,in_gap_or_open_channel_candidate,0.086365,0.742982,0.537413
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_147,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_147,cn7_te4,cn7_te4,2.3909,2.3909,2.633942,0.0,in_gap_or_open_channel_candidate,0.123131,0.743399,0.523369
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_149,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_149,cn7_te4,cn7_te4,1.6903,1.6903,-1.132629,0.0,in_gap_or_open_channel_candidate,0.064365,0.756676,0.575621
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_154,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_154,cn7_te4,cn7_te4,1.5731,1.5731,-1.903198,0.0,in_gap_or_open_channel_candidate,0.086307,0.743011,0.537498
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_155,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_155,cn7_te4,cn7_te4,2.6412,2.6412,-0.218261,0.0,in_gap_or_open_channel_candidate,0.052327,0.784556,0.640105
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_156,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_156,cn7_te4,cn7_te4,2.3243,2.3243,1.13498,0.0,in_gap_or_open_channel_candidate,0.07537,0.765749,0.590544
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_157,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_157,cn7_te4,cn7_te4,2.3786,2.3786,2.485871,0.0,in_gap_or_open_channel_candidate,0.118315,0.745525,0.529869
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_164,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_164,cn7_te4,cn7_te4,2.371,2.371,2.239869,0.0,in_gap_or_open_channel_candidate,0.110534,0.74924,0.540972
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_165,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_165,cn7_te4,cn7_te4,3.0199,3.0199,1.508912,0.0,in_gap_or_open_channel_candidate,0.098991,0.769929,0.589884
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_166,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_166,cn7_te4,cn7_te3,2.8284,2.8284,-2.021423,0.0,in_gap_or_open_channel_candidate,0.111627,0.759209,0.561836
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_167,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_167,cn7_te4,cn7_te4,2.5734,2.5734,-0.692138,0.0,in_gap_or_open_channel_candidate,0.065894,0.776213,0.616762
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_168,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_168,cn7_te4,cn7_te4,2.3548,2.3548,1.172333,0.0,in_gap_or_open_channel_candidate,0.077057,0.765606,0.589554
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_169,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_169,cn7_te4,cn7_te4,2.816,2.816,-1.984191,0.0,in_gap_or_open_channel_candidate,0.110256,0.75961,0.56325
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_173,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_173,cn7_te4,cn9_te4,2.8079,2.8079,-2.022186,-0.1,in_gap_or_open_channel_candidate,0.161297,0.693903,0.532065
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_174,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_174,cn7_te4,cn9_te4,2.7502,2.7502,-0.740081,-0.1,in_gap_or_open_channel_candidate,0.120433,0.713008,0.589504
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_175,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_175,cn7_te4,cn9_te4,2.9152,2.9152,-0.362335,-0.1,in_gap_or_open_channel_candidate,0.111531,0.721252,0.610743
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_183,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_183,cn7_te4,cn7_te3,2.1196,2.1196,0.795014,0.0,in_gap_or_open_channel_candidate,0.061268,0.768094,0.601285
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_184,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_184,cn7_te4,cn7_te3,2.6362,2.6362,-1.36734,0.0,in_gap_or_open_channel_candidate,0.087973,0.766617,0.587281
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_185,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_185,cn7_te4,cn7_te3,3.1016,3.1016,1.022492,0.0,in_gap_or_open_channel_candidate,0.085274,0.778666,0.614132
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_186,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_186,cn7_te4,cn7_te3,2.8553,2.8553,4.077088,0.0,in_gap_or_open_channel_candidate,0.176016,0.727633,0.468184
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_193,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_193,cn7_te4,cn9_te4,5.4044,5.4044,-1.957214,-0.1,in_gap_or_open_channel_candidate,0.204045,0.73222,0.596602
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_194,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_194,cn7_te4,cn7_te3,5.7007,5.7007,-0.357788,0.0,in_gap_or_open_channel_candidate,0.109417,0.826346,0.706239
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_195,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_195,cn7_te4,cn7_te3,5.7588,5.7588,2.397492,0.0,in_gap_or_open_channel_candidate,0.173847,0.795466,0.614059
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_196,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_196,cn7_te4,cn7_te3,5.6547,5.6547,2.942566,0.0,in_gap_or_open_channel_candidate,0.189003,0.785496,0.586589
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_197,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_197,cn7_te4,cn7_te3,5.3905,5.3905,-1.958526,0.0,in_gap_or_open_channel_candidate,0.153847,0.797,0.625462
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_198,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_198,cn7_te4,cn7_te3,4.9872,4.9872,1.405487,0.0,in_gap_or_open_channel_candidate,0.129695,0.799804,0.641267
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_213,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_213,cn7_te4,cn7_te3,6.5504,6.5504,0.641755,0.0,in_gap_or_open_channel_candidate,0.132898,0.834139,0.713358
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_214,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_214,cn7_te4,cn7_te3,5.8901,5.8901,0.561219,0.0,in_gap_or_open_channel_candidate,0.119009,0.825904,0.701398
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_215,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_215,cn7_te4,cn7_te3,6.6809,6.6809,-1.861236,0.0,in_gap_or_open_channel_candidate,0.17307,0.817053,0.660517
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_216,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_216,cn7_te4,cn7_te3,5.8374,5.8374,-1.187927,0.0,in_gap_or_open_channel_candidate,0.137589,0.815403,0.671403
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_218,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_218,cn7_te4,cn7_te4,6.8022,6.8022,0.517975,0.0,in_gap_or_open_channel_candidate,0.13339,0.839682,0.725005
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_219,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_219,cn7_te4,cn7_te4,7.4287,7.4287,1.20514,0.0,in_gap_or_open_channel_candidate,0.165561,0.837999,0.708339
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_221,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_221,cn7_te4,cn7_te4,6.772,6.772,0.409089,0.0,in_gap_or_open_channel_candidate,0.129483,0.840941,0.729284
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_223,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_223,cn7_te4,cn7_te4,7.0555,7.0555,-0.095672,0.0,in_gap_or_open_channel_candidate,0.124625,0.849887,0.750381
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_224,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_224,cn7_te4,cn7_te4,6.6468,6.6468,0.406861,0.0,in_gap_or_open_channel_candidate,0.127255,0.839177,0.726418
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_225,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_225,cn7_te4,cn7_te4,6.7097,6.7097,0.626587,0.0,in_gap_or_open_channel_candidate,0.135173,0.836664,0.71783
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_226,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_226,cn7_te4,cn7_te4,6.6614,6.6614,1.145569,0.0,in_gap_or_open_channel_candidate,0.150479,0.827901,0.692881
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_227,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_227,cn7_te4,cn7_te4,6.7198,6.7198,-1.864227,0.0,in_gap_or_open_channel_candidate,0.173834,0.817566,0.661302
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_229,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_229,cn7_te4,cn7_te4,6.9683,6.9683,-0.910308,0.0,in_gap_or_open_channel_candidate,0.148454,0.835968,0.710947
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_230,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_230,cn7_te4,cn7_te4,5.8619,5.8619,-1.251556,0.0,in_gap_or_open_channel_candidate,0.13999,0.814765,0.669065
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_231,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_231,cn7_te4,cn7_te4,6.8796,6.8796,1.536286,0.0,in_gap_or_open_channel_candidate,0.166391,0.824961,0.680132
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_233,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_233,cn7_te4,cn7_te4,6.7052,6.7052,-1.866577,0.0,in_gap_or_open_channel_candidate,0.173655,0.817319,0.660848
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_234,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_234,cn7_te4,cn7_te4,7.3076,7.3076,1.992371,0.0,in_gap_or_open_channel_candidate,0.187953,0.824019,0.669359
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_235,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_235,cn7_te4,cn7_te4,7.6275,7.6275,3.179749,0.0,in_gap_or_open_channel_candidate,0.230393,0.810153,0.622481
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_236,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_236,cn7_te4,cn7_te4,6.2775,6.2775,2.437134,0.0,in_gap_or_open_channel_candidate,0.184023,0.802303,0.624538
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_237,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_237,cn7_te4,cn7_te4,5.6123,5.6123,1.199006,0.0,in_gap_or_open_channel_candidate,0.134052,0.811996,0.665558
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_238,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_238,cn7_te4,cn7_te4,6.6677,6.6677,-1.848754,0.0,in_gap_or_open_channel_candidate,0.172454,0.817058,0.660776
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_239,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_239,cn7_te4,cn7_te4,7.8925,7.8925,-0.525085,0.0,in_gap_or_open_channel_candidate,0.15241,0.855237,0.750527
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_240,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_240,cn7_te4,cn7_te4,6.0848,6.0848,0.340058,0.0,in_gap_or_open_channel_candidate,0.115488,0.83214,0.716158
sb2te3_4x2x1::joshitha::unique_134__to__sb2te3_4x2x1::joshitha::unique_241,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1::joshitha::unique_241,cn7_te4,cn7_te4,7.4316,7.4316,3.103089,0.0,in_gap_or_open_channel_candidate,0.224631,0.808531,0.621353
sb2te3_4x2x1::joshitha::unique_135__to__sb2te3_4x2x1::joshitha::unique_139,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1::joshitha::unique_139,cn7_te4,cn7_te4,0.4426,0.4426,2.197418,0.0,in_gap_or_open_channel_candidate,0.075964,0.722193,0.497202
sb2te3_4x2x1::joshitha::unique_135__to__sb2te3_4x2x1::joshitha::unique_143,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1::joshitha::unique_143,cn7_te4,cn7_te4,0.9845,0.9845,0.736786,0.0,in_gap_or_open_channel_candidate,0.039886,0.75269,0.577045
sb2te3_4x2x1::joshitha::unique_135__to__sb2te3_4x2x1::joshitha::unique_144,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1::joshitha::unique_144,cn7_te4,cn7_te4,-1.3897,1.3897,0.809082,0.0,in_gap_or_open_channel_candidate,0.049121,0.757388,0.583335
sb2te3_4x2x1::joshitha::unique_135__to__sb2te3_4x2x1::joshitha::unique_146,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1::joshitha::unique_146,cn7_te4,cn7_te4,-1.5763,1.5763,0.033325,0.0,in_gap_or_open_channel_candidate,0.028215,0.77213,0.623342
sb2te3_4x2x1::joshitha::unique_135__to__sb2te3_4x2x1::joshitha::unique_147,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1::joshitha::unique_147,cn7_te4,cn7_te4,0.8233,0.8233,4.530365,0.0,in_gap_or_open_channel_candidate,0.155076,0.691389,0.399219
sb2te3_4x2x1::joshitha::unique_135__to__sb2te3_4x2x1::joshitha::unique_150,sb2te3_4x2x1,sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1::joshitha::unique_150,cn7_te4,cn7_te4,-1.5414,1.5414,1.904114,0.0,in_gap_or_open_channel_candidate,0.085789,0.742541,0.536705
