step,image,energy_eV,rel_to_image0_eV
1222,5,-179104.32058904527,560.9408097753767
1223,0,-179665.26139882064,0.0
1223,1,-179343.3954738745,321.8659249461489
1223,2,-179075.65978190108,589.6016169195645
1223,3,-179300.22023339698,365.0411654236668
1223,4,-179191.57693316884,473.68446565180784
1223,5,-179282.0192618563,383.2421369643416
1224,0,-179665.26139882064,0.0
1224,1,-179326.96235226677,338.2990465538751
1224,2,-179199.4522601321,465.80913868854987
1224,3,-179265.1987066504,400.0626921702351
1224,4,-179221.65668914575,443.6047096748953
1224,5,-179318.36495804568,346.89644077495905
1225,0,-179665.26139882064,0.0
1225,1,-179292.49655776017,372.7648410604743
1225,2,-179171.06580330932,494.1955955113226
1225,3,-179479.1028784306,186.15852039004676
1225,4,-179249.86896720322,415.3924316174234
1225,5,-179379.02727353884,286.2341252818005
1226,0,-179665.26139882064,0.0
1226,1,-179401.22305994938,264.0383388712653
1226,2,-179225.5591664775,439.7022323431447
1226,3,-179481.8701871966,183.39121162405354
1226,4,-179149.0458309775,516.2155678431445
1226,5,-179315.36600736264,349.8953914580052
1227,0,-179665.26139882064,0.0
1227,1,-179430.43755110484,234.8238477158011
1227,2,-179100.43569206947,564.8257067511731
1227,3,-179394.35309294288,270.90830587776145
1227,4,-179132.84434480296,532.4170540176856
1227,5,-179345.4015846959,319.85981412473484
1228,0,-179665.26139882064,0.0
1228,1,-179424.6952140143,240.56618480634643
1228,2,-179024.04487316223,641.2165256584121
1228,3,-179370.87539774604,294.38600107459933
1228,4,-179229.32892975805,435.93246906259446
1228,5,-179084.19573523966,581.0656635809864
1229,0,-179665.26139882064,0.0
1229,1,-179402.2591905436,263.00220827703015
1229,2,-179139.26586475063,525.9955340700108
1229,3,-179332.74378397982,332.5176148408209
1229,4,-179190.58197498997,474.67942383067566
1229,5,-179197.99229455573,467.2691042649094
1230,0,-179665.26139882064,0.0
1230,1,-179411.5638521054,253.69754671523697
1230,2,-179138.41986498667,526.8415338339692
1230,3,-179372.98607734754,292.2753214731056
1230,4,-179214.64212394197,450.6192748786707
1230,5,-179050.5986297666,614.6627690540336
1231,0,-179665.26139882064,0.0
1231,1,-179383.41543768035,281.8459611402941
1231,2,-178975.27371390062,689.9876849200227
1231,3,-179395.297265911,269.9641329096339
1231,4,-179300.03133044732,365.2300683733192
1231,5,-178944.235424182,721.0259746386437
1232,0,-179665.26139882064,0.0
1232,1,-179380.56504499272,284.6963538279233
1232,2,-178874.50123045433,790.7601683663088
1232,3,-179412.1323877241,253.12901109654922
1232,4,-179275.58402388112,389.67737493952154
1232,5,-179043.89177778419,621.3696210364578
1233,0,-179665.26139882064,0.0
1233,1,-179395.59621742257,269.6651813980716
1233,2,-178835.71433267364,829.5470661470026
1233,3,-179409.22604416087,256.0353546597762
1233,4,-179254.11187174183,411.1495270788146
1233,5,-179263.2633764777,401.99802234294475
1234,0,-179665.26139882064,0.0
1234,1,-179381.68202322748,283.57937559316633
1234,2,-179091.80950344008,573.4518953805673
1234,3,-179410.3351631957,254.92623562493827
1234,4,-179248.4660541571,416.7953446635511
1234,5,-179303.47936437873,361.78203444191604
1235,0,-179665.26139882064,0.0
1235,1,-179343.7219359537,321.539462866931
1235,2,-179053.90010253055,611.3612962900952
1235,3,-179387.79724652207,277.46415229857666
1235,4,-179283.25764456167,382.00375425897073
1235,5,-179292.7563094965,372.5050893241423
1236,0,-179665.26139882064,0.0
1236,1,-179352.93348706496,312.32791175568127
1236,2,-179015.203585987,650.0578128336347
1236,3,-179396.658560308,268.6028385126556
1236,4,-179296.7416384495,368.51976037115674
1236,5,-179295.09399526264,370.1674035580072
1237,0,-179665.26139882064,0.0
1237,1,-179083.14045428633,582.120944534312
1237,2,-179170.27468327514,494.98671554549946
1237,3,-179376.14525982222,289.11613899841905
1237,4,-179260.79448561685,404.46691320379614
1237,5,-179250.3577992438,414.90359957684996
1238,0,-179665.26139882064,0.0
1238,1,-178709.38725904288,955.874139777763
1238,2,-179227.5040126115,437.7573862091522
1238,3,-179355.79766151574,309.4637373049045
1238,4,-179266.73163900367,398.5297598169709
1238,5,-179402.57620810875,262.68519071189803
1239,0,-179665.26139882064,0.0
1239,1,-178692.06498203852,973.1964167821279
1239,2,-179308.67903622604,356.5823625946068
1239,3,-179337.22009465625,328.0413041643915
1239,4,-179199.25640449655,466.00499432408833
1239,5,-179398.6228207368,266.6385780838318
1240,0,-179665.26139882064,0.0
1240,1,-178940.13209691178,725.1293019088625
1240,2,-179344.0802853592,321.18111346143996
1240,3,-179238.22436442133,427.0370343993127
1240,4,-179254.37455148526,410.88684733537957
1240,5,-179405.5756356482,259.68576317245606
1241,0,-179665.26139882064,0.0
1241,1,-179150.8972585785,514.3641402421345
1241,2,-179219.36229589453,445.89910292610875
1241,3,-179327.34327847196,337.91812034868053
1241,4,-179208.4143878019,456.84701101874816
1241,5,-179372.89513622056,292.3662626000878
1242,0,-179665.26139882064,0.0
1242,1,-178955.0674760935,710.1939227271359
1242,2,-179082.14002206302,583.1213767576264
1242,3,-179365.749349092,299.51204972865526
1242,4,-179273.3393093559,391.92208946472965
1242,5,-179382.81023217773,282.4511666429171
1243,0,-179665.26139882064,0.0
1243,1,-179029.9636121486,635.2977866720466
1243,2,-179063.34006686945,601.921331951191
1243,3,-179330.02064486005,335.240753960592
1243,4,-179241.81701136107,423.4443874595745
1243,5,-179359.61158905007,305.6498097705771
1244,0,-179665.26139882064,0.0
1244,1,-178468.8998588539,1196.361539966747
1244,2,-179151.7908027758,513.4705960448482
1244,3,-179286.46572496873,378.7956738519133
1244,4,-179195.9669920616,469.2944067590288
1244,5,-179094.75447222646,570.5069265941856
1245,0,-179665.26139882064,0.0
1245,1,-178634.66444939224,1030.5969494284072
1245,2,-179321.03597708314,344.22542173750116
1245,3,-179288.84936081973,376.4120380009117
1245,4,-178999.61131056648,665.6500882541586
1245,5,-179358.75008846473,306.5113103559124
1246,0,-179665.26139882064,0.0
1246,1,-178965.05380379962,700.2075950210274
1246,2,-179320.18513772142,345.0762610992242
1246,3,-179348.03023419285,317.2311646277958
1246,4,-178870.50913374987,794.7522650707688
1246,5,-179372.88238790297,292.3790109176771
1247,0,-179665.26139882064,0.0
1247,1,-179089.0638800931,576.1975187275384
1247,2,-179326.06761902905,339.1937797915889
1247,3,-179299.56875756942,365.6926412512257
1247,4,-178576.88191267583,1088.3794861448114
1247,5,-179343.69560431098,321.5657945096609
1248,0,-179665.26139882064,0.0
1248,1,-179195.20552258127,470.05587623937754
1248,2,-179369.8702519514,295.39114686925313
1248,3,-179076.06486848934,589.1965303313045
1248,4,-179227.4383579567,437.8230408639356
1248,5,-179352.94605042486,312.3153483957867
1249,0,-179665.26139882064,0.0
1249,1,-179180.87300015602,484.38839866462513
1249,2,-179376.46486904423,288.7965297764167
1249,3,-179246.94026840886,418.3211304117867
1249,4,-179286.51240018773,378.7489986329165
1249,5,-179375.557232983,289.7041658376402
1250,0,-179665.26139882064,0.0
1250,1,-179079.1129660649,586.1484327557555
1250,2,-179406.19291591656,259.0684829040838
1250,3,-179395.03447937215,270.22691944849794
1250,4,-179091.39766888792,573.8637299327238
1250,5,-179405.576227116,259.685171704652
1251,0,-179665.26139882064,0.0
1251,1,-179037.3573066059,627.9040922147396
1251,2,-179425.39376883715,239.8676299834915
1251,3,-179379.62457575745,285.6368230631924
1251,4,-179208.70887390294,456.5525249177008
1251,5,-179420.41007315216,244.85132566848188
1252,0,-179665.26139882064,0.0
1252,1,-179061.59006057322,603.6713382474263
1252,2,-179416.3307464292,248.93065239145653
1252,3,-179350.45018976295,314.8112090576906
1252,4,-179278.13766958448,387.12372923616203
1252,5,-179388.7052531971,276.55614562353
1253,0,-179665.26139882064,0.0
1253,1,-179011.93955584787,653.3218429727713
1253,2,-179427.72692836745,237.534470453189
1253,3,-179334.45722559348,330.80417322716676
1253,4,-179294.62702788896,370.63437093168614
1253,5,-179362.29598259533,302.9654162253137
1254,0,-179665.26139882064,0.0
1254,1,-178910.5045891575,754.7568096631439
1254,2,-179436.06550635753,229.19589246311807
1254,3,-179424.30037187823,240.96102694241563
1254,4,-179280.6571217923,384.60427702835295
1254,5,-179405.38228173868,259.87911708196043
1255,0,-179665.26139882064,0.0
1255,1,-178952.70212868167,712.5592701389687
1255,2,-179433.6131319391,231.6482668815297
1255,3,-179342.51725719674,322.74414162390167
1255,4,-179289.70079572493,375.5606030957133
1255,5,-179382.26411320284,282.9972856178065
1256,0,-179665.26139882064,0.0
1256,1,-179017.52418222808,647.7372165925626
1256,2,-179434.05880430137,231.20259451927268
1256,3,-179288.9760883534,376.28531046723947
1256,4,-179198.4403455259,466.821053294756
1256,5,-179403.38572792383,261.875670896814
1257,0,-179665.26139882064,0.0
1257,1,-178908.25716644336,757.0042323772795
1257,2,-179428.50677021,236.7546286106517
1257,3,-179293.80395996236,371.45743885828415
1257,4,-179196.5733345433,468.6880642773467
1257,5,-179359.29262471333,305.96877410731395
1258,0,-179665.26139882064,0.0
1258,1,-178938.04419699172,727.2172018289275
1258,2,-179456.56460705123,208.6967917694128
1258,3,-179007.8848913712,657.3765074494295
1258,4,-179245.70923425126,419.5521645693807
1258,5,-179338.81687001153,326.4445288091083
1259,0,-179665.26139882064,0.0
1259,1,-179010.76385920952,654.4975396111258
1259,2,-179457.08921176897,208.1721870516776
1259,3,-179179.95213740552,485.30926141512464
1259,4,-179319.56295494852,345.6984438721265
1259,5,-179402.274317287,262.98708153364714
1260,0,-179665.26139882064,0.0
1260,1,-179103.09213978666,562.1692590339808
1260,2,-179453.89671414063,211.36468468001112
1260,3,-179370.4793242928,294.7820745278441
1260,4,-179311.54654092426,353.71485789638245
1260,5,-179397.9246991175,267.3366997031553
1261,0,-179665.26139882064,0.0
1261,1,-179049.3219108924,615.9394879282336
1261,2,-179430.10588109295,235.15551772768958
1261,3,-179299.82002115014,365.44137767050415
1261,4,-179355.24605991293,310.0153389077168
1261,5,-179383.61390763335,281.6474911872938
1262,0,-179665.26139882064,0.0
1262,1,-179033.3773421992,631.8840566214349
1262,2,-179423.45259709383,241.80880172681645
1262,3,-179253.683422766,411.5779760546575
1262,4,-179344.1459413049,321.11545751575613
1262,5,-179321.55558083698,343.7058179836604
1263,0,-179665.26139882064,0.0
1263,1,-178896.78876799022,768.4726308304234
1263,2,-179424.26380185896,240.99759696167894
1263,3,-179294.99283438348,370.2685644371668
1263,4,-179268.53441010558,396.72698871506145
1263,5,-179386.25414980826,279.0072490123857
1264,0,-179665.26139882064,0.0
1264,1,-179125.93753325572,539.3238655649184
1264,2,-179405.16044688763,260.10095193301095
1264,3,-179222.1300805377,443.1313182829472
1264,4,-179330.11709771864,335.1443011020019
1264,5,-179345.64140084284,319.619997977803
1265,0,-179665.26139882064,0.0
1265,1,-179169.89211912057,495.36927970006946
1265,2,-179400.67520424104,264.58619457960594
1265,3,-179262.42068245314,402.84071636750014
1265,4,-179313.0063137849,352.2550850357511
1265,5,-179372.44908925376,292.81230956688523
1266,0,-179665.26139882064,0.0
1266,1,-179191.21835858113,474.0430402395141
1266,2,-179432.3412020366,232.92019678404904
1266,3,-179355.78102301466,309.4803758059861
1266,4,-179294.7979928524,370.463405968243
1266,5,-179295.48561211655,369.77578670409275
1267,0,-179665.26139882064,0.0
1267,1,-179030.54897351548,634.7124253051588
1267,2,-179344.13270171845,321.1286971021909
1267,3,-179361.88391268076,303.37748613988515
1267,4,-179301.16226216688,364.0991366537637
1267,5,-179337.59306025784,327.66833856279845
1268,0,-179665.26139882064,0.0
1268,1,-178725.43775314055,939.8236456800951
1268,2,-179349.7792315279,315.48216729273554
1268,3,-179355.72697844895,309.5344203716959
1268,4,-179241.8883566892,423.373042131454
1268,5,-179393.85868243745,271.40271638319246
1269,0,-179665.26139882064,0.0
1269,1,-178975.862940355,689.3984584656428
1269,2,-179387.89658068467,277.36481813597493
1269,3,-179324.602254688,340.6591441326309
1269,4,-179285.51760448364,379.7437943370023
1269,5,-179405.39871863407,259.86268018657574
1270,0,-179665.26139882064,0.0
1270,1,-178951.20689264283,714.0545061778103
1270,2,-179374.81616929654,290.44522952410625
1270,3,-179288.04780987365,377.2135889469937
1270,4,-179320.56686712237,344.69453169827466
1270,5,-179353.78100620364,311.48039261699887
1271,0,-179665.26139882064,0.0
1271,1,-179025.80141772208,639.4599810985674
1271,2,-179412.3062399011,252.95515891953255
1271,3,-179210.81537036857,454.44602845207555
1271,4,-179309.55113554155,355.71026327909203
1271,5,-179367.69544217817,297.5659566424729
1272,0,-179665.26139882064,0.0
1272,1,-179094.61504706935,570.6463517512893
1272,2,-179416.00170437223,249.2596944484103
1272,3,-179232.2059145833,433.0554842373531
1272,4,-179315.95345683087,349.30794198976946
1272,5,-179355.26926727584,309.99213154480094
1273,0,-179665.26139882064,0.0
1273,1,-179122.16482764782,543.0965711728204
1273,2,-179411.23687262303,254.0245261976088
1273,3,-179232.79346389612,432.46793492452707
1273,4,-179292.30831632033,372.95308250031667
1273,5,-179371.689721201,293.57167761964956
1274,0,-179665.26139882064,0.0
1274,1,-179112.20389714127,553.0575016793737
1274,2,-179369.35672505244,295.90467376820743
1274,3,-179308.37377934242,356.8876194782206
1274,4,-179221.22475979466,444.0366390259878
1274,5,-179401.2778292569,263.9835695637448
1275,0,-179665.26139882064,0.0
1275,1,-179114.05890137778,551.2024974428641
1275,2,-179427.07035402115,238.19104479948874
1275,3,-179264.6026845548,400.65871426585363
1275,4,-179274.5766812399,390.6847175807343
1275,5,-179390.83922654847,274.4221722721704
1276,0,-179665.26139882064,0.0
1276,1,-178946.12689961298,719.1344992076629
1276,2,-179390.81065158834,274.4507472323021
1276,3,-179363.44587735887,301.81552146177273
1276,4,-179173.0903922324,492.1710065882362
1276,5,-179328.16663328384,337.09476553680724
1277,0,-179665.26139882064,0.0
1277,1,-178750.0725674701,915.1888313505333
1277,2,-179393.87149322164,271.3899055990041
1277,3,-179350.90883750864,314.35256131200003
1277,4,-179095.34490917195,569.9164896486909
1277,5,-179411.37982024922,253.88157857142505
1278,0,-179665.26139882064,0.0
1278,1,-177923.31703365932,1741.9443651613255
1278,2,-179425.71820661507,239.54319220557227
1278,3,-179264.29769650823,400.9637023124087
1278,4,-179178.97942340327,486.2819754173688
1278,5,-179380.39451383046,284.8668849901878
1279,0,-179665.26139882064,0.0
1279,1,-178491.3948814158,1173.866517404851
1279,2,-179387.99396427558,277.26743454506504
1279,3,-179361.21223354604,304.04916527459864
1279,4,-179081.9185471724,583.3428516482527
1279,5,-179423.08829517686,242.173103643785
1280,0,-179665.26139882064,0.0
1280,1,-178515.03354977907,1150.2278490415774
1280,2,-179366.0905082226,299.170890598034
1280,3,-179385.34458719796,279.91681162267923
1280,4,-178985.01081865272,680.2505801679217
1280,5,-179371.3022072535,293.9591915671481
1281,0,-179665.26139882064,0.0
1281,1,-178836.79601560053,828.4653832201147
1281,2,-179390.8213051162,274.4400937044411
1281,3,-179383.80032658158,281.4610722390644
1281,4,-179140.86034961857,524.4010492020752
1281,5,-179376.03203670128,289.2293621193676
1282,0,-179665.26139882064,0.0
1282,1,-179202.2976285651,462.96377025553375
1282,2,-179390.10137067377,275.1600281468709
1282,3,-179340.32926414252,324.93213467812166
1282,4,-179159.40535215585,505.8560466647905
1282,5,-179394.89150260072,270.3698962199269
1283,0,-179665.26139882064,0.0
1283,1,-179173.48904682498,491.7723519956635
1283,2,-179448.7576226186,216.50377620203653
1283,3,-179300.61475360126,364.6466452193854
1283,4,-179164.10007557436,501.16132324628416
1283,5,-179404.16103312594,261.1003656946996
1284,0,-179665.26139882064,0.0
1284,1,-179118.58160994158,546.6797888790607
1284,2,-179476.94814119133,188.31325762931374
1284,3,-179392.85995212605,272.4014466945955
1284,4,-179213.60763063453,451.6537681861082
1284,5,-179381.09027045206,284.17112836858723
1285,0,-179665.26139882064,0.0
1285,1,-179058.9661214725,606.2952773481375
1285,2,-179326.70612321992,338.5552756007237
1285,3,-179391.95425195285,273.3071468677954
1285,4,-179289.0425748639,376.2188239567331
1285,5,-179381.77356624755,283.48783257309697
1286,0,-179665.26139882064,0.0
1286,1,-179115.67920215748,549.5821966631629
1286,2,-179284.9070023957,380.35439642495476
1286,3,-179408.79519790318,256.46620091746445
1286,4,-179114.32638901664,550.9350098040013
1286,5,-179386.34359162577,278.91780719486997
1287,0,-179665.26139882064,0.0
1287,1,-179203.3113441765,461.95005464414135
1287,2,-179282.12777769266,383.13362112798495
1287,3,-179389.1913903554,276.0700084652344
1287,4,-179252.90163087592,412.3597679447266
1287,5,-179307.5803635695,357.68103525115293
1288,0,-179665.26139882064,0.0
1288,1,-179197.5746262103,467.6867726103519
1288,2,-179350.70192776894,314.55947105170344
1288,3,-179374.71998366632,290.54141515432275
1288,4,-179304.19901331794,361.0623855027079
1288,5,-179312.4503080912,352.8110907294322
