evaluation_pathway,evaluation_frame_index,path_iteration,image_index,reference_split,soap_reference_frame_index,soap_reference_cr_index,soap_cosine_distance,rmsd_reference_frame_index,rmsd_reference_cr_index,cr_local_species_rmsd_A,exact_global_fingerprint_match,exact_reference_frame_indices,exact_local_fingerprint_match,exact_local_reference_centers
1-7,109,22,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,110,23,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,111,23,2,test,143,80,0.0024863959178066386,,,,False,[],False,[]
1-7,112,23,3,test,26,80,0.004848090593033816,,,,False,[],False,[]
1-7,113,23,4,test,170,80,0.005166452706716784,,,,False,[],False,[]
1-7,114,23,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,115,24,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,116,24,2,test,143,80,0.0024862135117459383,,,,False,[],False,[]
1-7,117,24,3,test,26,80,0.004846173289999589,,,,False,[],False,[]
1-7,118,24,4,test,170,80,0.005166182224056515,,,,False,[],False,[]
1-7,119,24,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,120,25,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,121,25,2,test,143,80,0.0024861502300568272,,,,False,[],False,[]
1-7,122,25,3,test,26,80,0.004844168749714273,,,,False,[],False,[]
1-7,123,25,4,test,170,80,0.00516598071669272,,,,False,[],False,[]
1-7,124,25,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,125,26,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,126,26,2,test,143,80,0.002485959951189165,,,,False,[],False,[]
1-7,127,26,3,test,26,80,0.004840209246236293,,,,False,[],False,[]
1-7,128,26,4,test,170,80,0.0051655561942076655,,,,False,[],False,[]
1-7,129,26,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,130,27,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,131,27,2,test,143,80,0.0024855087159730838,,,,False,[],False,[]
1-7,132,27,3,test,26,80,0.004827796231934189,,,,False,[],False,[]
1-7,133,27,4,test,170,80,0.0051642690307758254,,,,False,[],False,[]
1-7,134,27,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,135,28,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,136,28,2,test,143,80,0.002485123260148825,,,,False,[],False,[]
1-7,137,28,3,test,26,80,0.004807459791157265,,,,False,[],False,[]
1-7,138,28,4,test,170,80,0.005162373182881708,,,,False,[],False,[]
1-7,139,28,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,140,29,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,141,29,2,test,143,80,0.002485143462683026,,,,False,[],False,[]
1-7,142,29,3,test,26,80,0.004782951617456566,,,,False,[],False,[]
1-7,143,29,4,test,170,80,0.005160430811867345,,,,False,[],False,[]
1-7,144,29,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,145,30,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,146,30,2,test,143,80,0.0024860258763832466,,,,False,[],False,[]
1-7,147,30,3,test,26,80,0.004738505130314263,,,,False,[],False,[]
1-7,148,30,4,test,170,80,0.005158216616045541,,,,False,[],False,[]
1-7,149,30,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,150,31,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,151,31,2,test,143,80,0.002487102755257875,,,,False,[],False,[]
1-7,152,31,3,test,26,80,0.00472709261184856,,,,False,[],False,[]
1-7,153,31,4,test,170,80,0.005158495069397362,,,,False,[],False,[]
1-7,154,31,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,155,32,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,156,32,2,test,143,80,0.002488322770564544,,,,False,[],False,[]
1-7,157,32,3,test,26,80,0.004719725575766054,,,,False,[],False,[]
1-7,158,32,4,test,170,80,0.005159448039258718,,,,False,[],False,[]
1-7,159,32,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,160,33,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,161,33,2,test,143,80,0.0024899366197215222,,,,False,[],False,[]
1-7,162,33,3,test,26,80,0.004712733982481732,,,,False,[],False,[]
1-7,163,33,4,test,170,80,0.005161077611459786,,,,False,[],False,[]
1-7,164,33,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,165,34,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,166,34,2,test,143,80,0.0024915552879527514,,,,False,[],False,[]
1-7,167,34,3,test,26,80,0.004707484602709311,,,,False,[],False,[]
1-7,168,34,4,test,170,80,0.005162966350645726,,,,False,[],False,[]
1-7,169,34,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,170,35,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,171,35,2,test,143,80,0.00250041628856823,,,,False,[],False,[]
1-7,172,35,3,test,26,80,0.004679781692452201,,,,False,[],False,[]
1-7,173,35,4,test,170,80,0.005173599493440761,,,,False,[],False,[]
1-7,174,35,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,175,36,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,176,36,2,test,143,80,0.0025190240756010063,,,,False,[],False,[]
1-7,177,36,3,test,26,80,0.004622373543048397,,,,False,[],False,[]
1-7,178,36,4,test,170,80,0.005196594821824885,,,,False,[],False,[]
1-7,179,36,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,180,37,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,181,37,2,test,143,80,0.0025444983511974106,,,,False,[],False,[]
1-7,182,37,3,test,26,80,0.004543945648909364,,,,False,[],False,[]
1-7,183,37,4,test,170,80,0.005229464115971694,,,,False,[],False,[]
1-7,184,37,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,185,38,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,186,38,2,test,143,80,0.0025857464364954508,,,,False,[],False,[]
1-7,187,38,3,test,26,80,0.004419361942001432,,,,False,[],False,[]
1-7,188,38,4,test,170,80,0.005284466920189801,,,,False,[],False,[]
1-7,189,38,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,190,39,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,191,39,2,test,143,80,0.0025931968850652076,,,,False,[],False,[]
1-7,192,39,3,test,26,80,0.0043950872952809306,,,,False,[],False,[]
1-7,193,39,4,test,170,80,0.005295940202504235,,,,False,[],False,[]
1-7,194,39,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,195,40,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,196,40,2,test,143,80,0.002596383818240011,,,,False,[],False,[]
1-7,197,40,3,test,26,80,0.004382948745900173,,,,False,[],False,[]
1-7,198,40,4,test,170,80,0.005302108106117975,,,,False,[],False,[]
1-7,199,40,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,200,41,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,201,41,2,test,143,80,0.002598271009496944,,,,False,[],False,[]
1-7,202,41,3,test,26,80,0.004373580008357747,,,,False,[],False,[]
1-7,203,41,4,test,170,80,0.005307257777061647,,,,False,[],False,[]
1-7,204,41,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,205,42,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,206,42,2,test,143,80,0.002599001581494731,,,,False,[],False,[]
1-7,207,42,3,test,26,80,0.004367170025589839,,,,False,[],False,[]
1-7,208,42,4,test,170,80,0.005311135748958362,,,,False,[],False,[]
1-7,209,42,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,210,43,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,211,43,2,test,143,80,0.00260157599155475,,,,False,[],False,[]
1-7,212,43,3,test,26,80,0.004340878614189525,,,,False,[],False,[]
1-7,213,43,4,test,170,80,0.005327448751929698,,,,False,[],False,[]
1-7,214,43,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,215,44,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,216,44,2,test,143,80,0.0026074833160705246,,,,False,[],False,[]
1-7,217,44,3,test,26,80,0.004274639197559105,,,,False,[],False,[]
1-7,218,44,4,test,170,80,0.005369572649556842,,,,False,[],False,[]
1-7,219,44,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,220,45,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,221,45,2,test,143,80,0.0026148879276087778,,,,False,[],False,[]
1-7,222,45,3,test,26,80,0.004186392424117891,,,,False,[],False,[]
1-7,223,45,4,test,170,80,0.005427836385908158,,,,False,[],False,[]
1-7,224,45,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,225,46,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,226,46,2,test,143,80,0.0026252522912222354,,,,False,[],False,[]
1-7,227,46,3,test,26,80,0.004058606797478159,,,,False,[],False,[]
1-7,228,46,4,test,170,80,0.005516536755506007,,,,False,[],False,[]
1-7,229,46,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,230,47,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,231,47,2,test,143,80,0.0026270202422562505,,,,False,[],False,[]
1-7,232,47,3,test,26,80,0.004028339364128608,,,,False,[],False,[]
1-7,233,47,4,test,170,80,0.005538061553019946,,,,False,[],False,[]
1-7,234,47,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,235,48,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,236,48,2,test,143,80,0.0026269919540145015,,,,False,[],False,[]
1-7,237,48,3,test,26,80,0.004016125892743583,,,,False,[],False,[]
1-7,238,48,4,test,170,80,0.005546515481594239,,,,False,[],False,[]
1-7,239,48,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,240,49,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,241,49,2,test,143,80,0.002626242241491328,,,,False,[],False,[]
1-7,242,49,3,test,26,80,0.004006578411840378,,,,False,[],False,[]
1-7,243,49,4,test,170,80,0.0055528184156159455,,,,False,[],False,[]
1-7,244,49,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,245,50,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,246,50,2,test,143,80,0.0026251952779616783,,,,False,[],False,[]
1-7,247,50,3,test,26,80,0.0039999739321081584,,,,False,[],False,[]
1-7,248,50,4,test,170,80,0.005556877434188201,,,,False,[],False,[]
1-7,249,50,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,250,51,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,251,51,2,test,143,80,0.002619573861692759,,,,False,[],False,[]
1-7,252,51,3,test,26,80,0.003968994726509467,,,,False,[],False,[]
1-7,253,51,4,test,170,80,0.005575754910557507,,,,False,[],False,[]
1-7,254,51,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,255,52,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,256,52,2,test,143,80,0.002600802618144882,,,,False,[],False,[]
1-7,257,52,3,test,26,80,0.003870130413892059,,,,False,[],False,[]
1-7,258,52,4,test,170,80,0.005638860491298026,,,,False,[],False,[]
1-7,259,52,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,260,53,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,261,53,2,test,143,80,0.0025750330324103565,,,,False,[],False,[]
1-7,262,53,3,test,26,80,0.003734656206769049,,,,False,[],False,[]
1-7,263,53,4,test,170,80,0.005732962994881907,,,,False,[],False,[]
1-7,264,53,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,265,54,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,266,54,2,test,143,80,0.0025360651576086246,,,,False,[],False,[]
1-7,267,54,3,test,26,80,0.0035302239372041466,,,,False,[],False,[]
1-7,268,54,4,test,170,80,0.005892832670471915,,,,False,[],False,[]
1-7,269,54,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,270,55,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,271,55,2,test,143,80,0.002527634442561544,,,,False,[],False,[]
1-7,272,55,3,test,26,80,0.003488997545082473,,,,False,[],False,[]
1-7,273,55,4,test,170,80,0.005928012956653461,,,,False,[],False,[]
1-7,274,55,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,275,56,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,276,56,2,test,143,80,0.002524409216063006,,,,False,[],False,[]
1-7,277,56,3,test,26,80,0.0034760677769516413,,,,False,[],False,[]
1-7,278,56,4,test,170,80,0.005938733946464048,,,,False,[],False,[]
1-7,279,56,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,280,57,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,281,57,2,test,143,80,0.0025213913990178582,,,,False,[],False,[]
1-7,282,57,3,test,26,80,0.0034662421136737454,,,,False,[],False,[]
1-7,283,57,4,test,170,80,0.005946390934410961,,,,False,[],False,[]
1-7,284,57,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,285,58,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,286,58,2,test,143,80,0.0025187502505863435,,,,False,[],False,[]
1-7,287,58,3,test,26,80,0.003459327443115945,,,,False,[],False,[]
1-7,288,58,4,test,170,80,0.00595126145179159,,,,False,[],False,[]
1-7,289,58,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,290,59,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,291,59,2,test,143,80,0.0025065924638076886,,,,False,[],False,[]
1-7,292,59,3,test,26,80,0.003427185419793477,,,,False,[],False,[]
1-7,293,59,4,test,170,80,0.005973848731727571,,,,False,[],False,[]
1-7,294,59,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,295,60,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,296,60,2,test,143,80,0.0024627419595895095,,,,False,[],False,[]
1-7,297,60,3,test,26,80,0.003313364217386594,,,,False,[],False,[]
1-7,298,60,4,test,170,80,0.006059684900849516,,,,False,[],False,[]
1-7,299,60,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,300,61,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,301,61,2,test,143,80,0.002406866519934603,,,,False,[],False,[]
1-7,302,61,3,test,26,80,0.0031758612132457564,,,,False,[],False,[]
1-7,303,61,4,test,170,80,0.006179582692838803,,,,False,[],False,[]
1-7,304,61,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,305,62,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,306,62,2,test,176,81,0.002297919756981237,,,,False,[],False,[]
1-7,307,62,3,test,26,80,0.0030337598840810553,,,,False,[],False,[]
1-7,308,62,4,test,170,80,0.006332020282275863,,,,False,[],False,[]
1-7,309,62,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,310,63,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,311,63,2,test,176,81,0.0022675287214686257,,,,False,[],False,[]
1-7,312,63,3,test,26,80,0.0030095164441733546,,,,False,[],False,[]
1-7,313,63,4,test,170,80,0.006361332807655273,,,,False,[],False,[]
1-7,314,63,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,315,64,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,316,64,2,test,176,81,0.0022594097006902736,,,,False,[],False,[]
1-7,317,64,3,test,26,80,0.003002806257506485,,,,False,[],False,[]
1-7,318,64,4,test,170,80,0.006368569321195006,,,,False,[],False,[]
1-7,319,64,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,320,65,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,321,65,2,test,176,81,0.002253067108944129,,,,False,[],False,[]
1-7,322,65,3,test,26,80,0.0029972560368400902,,,,False,[],False,[]
1-7,323,65,4,test,170,80,0.006373532610910226,,,,False,[],False,[]
1-7,324,65,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,325,66,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,326,66,2,test,176,81,0.002247281831826098,,,,False,[],False,[]
1-7,327,66,3,test,26,80,0.0029918814280696093,,,,False,[],False,[]
1-7,328,66,4,test,170,80,0.0063773388347103666,,,,False,[],False,[]
1-7,329,66,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,330,67,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,331,67,2,test,176,81,0.0022186864445324916,,,,False,[],False,[]
1-7,332,67,3,test,26,80,0.002964507689120377,,,,False,[],False,[]
1-7,333,67,4,test,170,80,0.006396835103998022,,,,False,[],False,[]
1-7,334,67,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,335,68,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,336,68,2,test,176,81,0.00206059768082667,4,80,1.6156990668353142,False,[],False,[]
1-7,337,68,3,test,26,80,0.002853418866859858,,,,False,[],False,[]
1-7,338,68,4,test,170,80,0.0065098447853715324,,,,False,[],False,[]
1-7,339,68,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,340,69,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,341,69,2,test,176,81,0.001880147646869057,4,80,1.610008775963071,False,[],False,[]
1-7,342,69,3,test,26,80,0.002826689462794185,,,,False,[],False,[]
1-7,343,69,4,test,170,80,0.006654864835403895,,,,False,[],False,[]
1-7,344,69,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,345,70,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,346,70,2,test,176,81,0.0017509591940930713,4,80,1.6061845565741741,False,[],False,[]
1-7,347,70,3,test,26,80,0.002893819432177147,,,,False,[],False,[]
1-7,348,70,4,test,170,80,0.006771264033536117,,,,False,[],False,[]
1-7,349,70,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,350,71,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,351,71,2,test,176,81,0.0017348958133022174,4,80,1.6057188537851916,False,[],False,[]
1-7,352,71,3,test,26,80,0.0029079112291693354,,,,False,[],False,[]
1-7,353,71,4,test,170,80,0.006785904280131705,,,,False,[],False,[]
1-7,354,71,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,355,72,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,356,72,2,test,176,81,0.0017321487237786926,4,80,1.6056308172028848,False,[],False,[]
1-7,357,72,3,test,26,80,0.0029101702405447405,,,,False,[],False,[]
1-7,358,72,4,test,170,80,0.006787745160497405,,,,False,[],False,[]
1-7,359,72,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,360,73,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,361,73,2,test,176,81,0.0017294720640130823,4,80,1.6055360782556565,False,[],False,[]
1-7,362,73,3,test,26,80,0.0029120562160720453,,,,False,[],False,[]
1-7,363,73,4,test,170,80,0.006788718257814463,,,,False,[],False,[]
1-7,364,73,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,365,74,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,366,74,2,test,176,81,0.0017246687068822597,4,80,1.6053438368742405,False,[],False,[]
1-7,367,74,3,test,26,80,0.002915376885108123,,,,False,[],False,[]
1-7,368,74,4,test,170,80,0.006789838207413523,,,,False,[],False,[]
1-7,369,74,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,370,75,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,371,75,2,test,176,81,0.0016067895383806707,4,80,1.6009051247282415,False,[],False,[]
1-7,372,75,3,test,26,80,0.0030122115783127734,,,,False,[],False,[]
1-7,373,75,4,test,170,80,0.006821057297360378,,,,False,[],False,[]
1-7,374,75,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,375,76,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,376,76,2,test,176,81,0.0014910884545026315,4,80,1.5971129647030233,False,[],False,[]
1-7,377,76,3,test,26,80,0.0031554053144933203,,,,False,[],False,[]
1-7,378,76,4,test,170,80,0.006866151677207721,,,,False,[],False,[]
1-7,379,76,5,test,170,80,0.007434304827038107,,,,False,[],False,[]
1-7,380,77,1,test,92,80,0.0005089493884451457,201,81,0.5909955886422615,False,[],False,[]
1-7,381,77,2,test,176,81,0.0014781263613004025,4,80,1.5967625384237971,False,[],False,[]
1-7,382,77,3,test,26,80,0.003172597437908653,,,,False,[],False,[]
1-7,383,77,4,test,170,80,0.00687238398020118,,,,False,[],False,[]
